,user_name,url,path,label,label_name
10,zlotnikovaalena,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/10000000_954936824999084_6514639186078208167_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=R65qXk1ykbYAX9iozwD&oe=5FB62EA4&oh=1b2057da9ed17ea9eadd00644aeec510,/home/ubuntu/konst/data/video_non_personal_mod/10.mp4,0,ban
11,zlotnikovaalena,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/123769881_235662941223031_7805139056388623092_n.mp4?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=VKX6rPltTrEAX_XVxql&oe=5FB63ED5&oh=a5c72b9fc98e5cdb212a06d8f600ee5c,/home/ubuntu/konst/data/video_non_personal_mod/11.mp4,0,ban
12,alhamdullilah.2,https://instagram.fhel6-1.fna.fbcdn.net/v/t50.2886-16/120278279_709171986336638_836748148431205442_n.mp4?_nc_ht=instagram.fhel6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wfaYGF_0jmoAX_ci_mW&oe=5FB5BA8F&oh=7c94032c14f8e8f15bb9463acbaaf16d,/home/ubuntu/konst/data/video_non_personal_mod/12.mp4,1,approved
13,hello_kkkkkk_its,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/125860486_3436912436404337_4981363490226865565_n.mp4?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=dyLh0_zengEAX8D3SE2&oe=5FB5F137&oh=8114a5a5f6a070a0cdfd23244992a1ab,/home/ubuntu/konst/data/video_non_personal_mod/13.mp4,1,approved
14,hello_kkkkkk_its,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/124504003_660048801363525_3964080439246495578_n.mp4?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Nl00SQcjjpcAX-6tJOk&oe=5FB6240B&oh=d0c8e738795b04c16a0c2591d7fd5c2f,/home/ubuntu/konst/data/video_non_personal_mod/14.mp4,1,approved
15,hello_kkkkkk_its,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/125183243_284886052961363_2819508852972504720_n.mp4?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=0aORjXgTGyQAX8SUygf&oe=5FB62DEF&oh=0ceb93309ee2a77f431e159f43ec488e,/home/ubuntu/konst/data/video_non_personal_mod/15.mp4,1,approved
16,asadbekbekmirzaev,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/123108714_187475746188995_6494177124563117538_n.mp4?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uPxMdQC5OU4AX8Xso_n&oe=5FB5CB86&oh=9b102a567603197871406d2dfbe568ec,/home/ubuntu/konst/data/video_non_personal_mod/16.mp4,0,ban
17,asadbekbekmirzaev,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/123172807_2740794496162165_2520995419189352606_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=pqNVCow-K2kAX_ZUqBO&oe=5FB625CB&oh=b0c730837347bbb963a6066d64a30bfd,/home/ubuntu/konst/data/video_non_personal_mod/17.mp4,0,ban
18,aishat_tumenova,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/124578294_697897674464593_6885141307045239859_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=42VfVc3AqakAX9cqa06&oe=5FB6013A&oh=1b136f0a6a0e1bc1b5798f158bf2dbba,/home/ubuntu/konst/data/video_non_personal_mod/18.mp4,1,approved
19,aishat_tumenova,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/121198138_646580626253068_4010279969555472944_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=dgnwIM5mjfIAX-quTeo&oe=5FB6200F&oh=986fee9a905c16a408b43d95e7bf14ba,/home/ubuntu/konst/data/video_non_personal_mod/19.mp4,1,approved
20,aishat_tumenova,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.16885-16/10000000_334084477950364_1324849707481417276_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=MCwlz-m1PRkAX-As48G&oe=5FB60FD2&oh=78cff2251124189dd0a8045773a3e643,/home/ubuntu/konst/data/video_non_personal_mod/20.mp4,1,approved
21,viktorijakoldina,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/10000000_306877937394359_4672155696027243505_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQzMi5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SWmgJR1Z4T4AX9YIf0c&vs=18101199415194917_3353599959&_nc_vs=HBksFQAYJEdJQ1dtQUMzb25LV0doY0JBUEdUQmZYWjFOWkFicUNCQUFBRhUAAsgBABUAGCRHT1pNREFmYjVZRkcyTnNKQUwwektHS2tnTzh2YnFDQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbKsqCBvbynQBUCKAJDMywXQFekWhysCDEYEmRhc2hfYmFzZWxpbmVfMl92MREAdewHAA%3D%3D&oe=5FB5F104&oh=cd4b28565ca9a370d7cbaf07ad41b10c,/home/ubuntu/konst/data/video_non_personal_mod/21.mp4,1,approved
22,brent_lovve,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/124947879_1029184364251780_6018204255121399760_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=TB5FF9E3U7QAX9y3a8n&oe=5FB5EFA7&oh=0dc5c0680f0a5777af474652f20450b6,/home/ubuntu/konst/data/video_non_personal_mod/22.mp4,0,ban
23,brent_lovve,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/121555015_184252173231810_7665870051195905751_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FiUMgd7v2RcAX93vZ1h&oe=5FB5E485&oh=0c4f3f03548b2c5dc0e90c955067ad1b,/home/ubuntu/konst/data/video_non_personal_mod/23.mp4,0,ban
24,brent_lovve,https://instagram.fhel6-1.fna.fbcdn.net/v/t50.2886-16/121031977_3414824431937787_2877252201909864854_n.mp4?_nc_ht=instagram.fhel6-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=09p5DJUktiQAX9rRiJP&oe=5FB5A24F&oh=851e61291c7fd04b197c5aa1a045f506,/home/ubuntu/konst/data/video_non_personal_mod/24.mp4,0,ban
25,annaantonova841,https://instagram.fhel6-1.fna.fbcdn.net/v/t50.2886-16/121095783_1041173436344583_3608055061564775954_n.mp4?_nc_ht=instagram.fhel6-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=LnE9KNDh9ooAX9ZWcig&oe=5FB63DA2&oh=24d785af9891e951e6b511d4839ba1ef,/home/ubuntu/konst/data/video_non_personal_mod/25.mp4,1,approved
26,annaantonova841,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/117042988_3504442212921527_529279585698617253_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XPZniAojgPkAX_N4PYE&vs=18155645962036930_3498270811&_nc_vs=HBksFQAYJEdDenZfUWEzc0R5SlJYTU1BS1dYYnB6NllGZ0hia1lMQUFBRhUAAsgBABUAGCRHRVU3OHdaa2JNaG5SU1FCQUN6bi1BeEpaTVZ5YmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmhLWhkNedwEAVAigCQzMsF0A95mZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB5F049&oh=6cd59ce8fd1c6fe3c63b6a639005e771,/home/ubuntu/konst/data/video_non_personal_mod/26.mp4,1,approved
27,annaantonova841,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/115695365_810505752687035_550996912787596780_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=KsvjfD97XPMAX9paQJJ&vs=17879889091725864_2955194145&_nc_vs=HBksFQAYJEdBVmY1UWE3TVhxVEp1RUNBT3lsQ3R2RmlLVUhia1lMQUFBRhUAAsgBABUAGCRHQk9RNWdZRF9NQ045N0FDQU15R1loeVFVbzRhYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm0IzgpcLqwj8VAigCQzMsF0A93bItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB5DD9D&oh=4610b1dfc9e1f9a212b4cef2df88661c,/home/ubuntu/konst/data/video_non_personal_mod/27.mp4,1,approved
28,nastialavorenko,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/107688650_292085878571417_3505870983508506648_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=T6omXZtIjbUAX9Q0Hx8&vs=17878975261724832_4042120116&_nc_vs=HBksFQAYJEdNb3lhd2FaUVFtTHBna0JBQmk0WDZnVlc2Y3dia1lMQUFBRhUAAsgBABUAGCRHTXYxYVFaVy1BVTlPQWtDQVBhd1ctd2ZKMm9KYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmwJaB5qW1wj8VAigCQzMsF0BE%2B6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB63621&oh=8b040773f394de07c9e86ddc2c513111,/home/ubuntu/konst/data/video_non_personal_mod/28.mp4,1,approved
29,irina_sofia777,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/116881352_348850419457049_4687592507283779727_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=GCbemLw8AkIAX_gY_Mk&vs=17857972073105695_3153746800&_nc_vs=HBksFQAYJEdNaDM5d1laM0ZRUlJ6MEJBSV93YnFpTXJBMUJia1lMQUFBRhUAAsgBABUAGCRHT1pjOWdhLThWQlVScHNBQU12cjAyX1JkR0kwYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmvqmx4t3uuD8VAigCQzMsF0BM7tkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB5EC11&oh=9d4795b20e4c2563b3f2313769071f6f,/home/ubuntu/konst/data/video_non_personal_mod/29.mp4,0,ban
30,irina_sofia777,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/107665648_279273666468823_7580845699306304391_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=CQDNhBa2NeUAX9wUPDK&vs=17858209073046946_3377601479&_nc_vs=HBksFQAYJEdQRFlhZ2JYVzY5My0tMEFBSWN6TTV6LWtqUnBia1lMQUFBRhUAAsgBABUAGCRHR0NqWUFZMXE4ZWZpVmtEQUNQSnNsZmh1MmNWYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmxNLS38n8uD8VAigCQzMsF0AiMzMzMzMzGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB5EB88&oh=3d2dfc61c3b4ed11a77d19eae9c37422,/home/ubuntu/konst/data/video_non_personal_mod/30.mp4,0,ban
31,irina_sofia777,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/103368513_2705582359678361_3997871000421861567_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=j9J5Jfu6PbkAX8-1wOp&vs=17905488583463320_500793943&_nc_vs=HBksFQAYJEdFRkhLUWFaalhWN3Rwd0pBTDhJXzBWX1NuczNia1lMQUFBRhUAAsgBABUAGCRHR3pfR1Fhd2Z3ZG5TdTRKQUhBVGU4U1d6VnAtYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmsNn5ps28zj8VAigCQzMsF0AyIgxJul41GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB637BB&oh=b67701eff0c1e30623d6562b81f795af,/home/ubuntu/konst/data/video_non_personal_mod/31.mp4,0,ban
32,_evgen_evna13,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/118134519_646419579312208_6329975374433523957_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=FDbnrDGtUNEAX-Uh8ge&oe=5FB5FB7A&oh=574c19f39bd5d6eb539d687572a44803,/home/ubuntu/konst/data/video_non_personal_mod/32.mp4,1,approved
33,_evgen_evna13,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/116467234_282329223056284_7181456018184836033_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=s4Oy2xRsSxUAX_smf_g&vs=17850458228187617_2083392269&_nc_vs=HBksFQAYJEdDSW04UWFjeXd6bHhnQUJBTUdULXhVenFLbGpia1lMQUFBRhUAAsgBABUAGCRHR1V2OWdZd2o2MnNYQWNCQU5DeVlYWFVxbmtaYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmwq6Hj7W5tT8VAigCQzMsF0A53bItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB62912&oh=83d7b97455d2f7ea39014d3d94dbfcf8,/home/ubuntu/konst/data/video_non_personal_mod/33.mp4,1,approved
34,_evgen_evna13,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/116415268_125105465615565_4485666104249376404_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=lf-v_Df8iFkAX-lupO1&vs=17944368619370714_589041753&_nc_vs=HBksFQAYJEdDUmI4QWJOWk5aaXlIRUFBSlJleTBTT1NVQV9ia1lMQUFBRhUAAsgBABUAGCRHR2wxOHdid21CRDZxdjRBQVBPeVdvQV9EZGxSYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmtMDyjNyT4D8VAigCQzMsF0BAJkWhysCDGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB5B0D8&oh=cd31181330bf86ce8f8655e8ff015f5c,/home/ubuntu/konst/data/video_non_personal_mod/34.mp4,1,approved
35,__prisrak__,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/123519798_3624580634229198_3947457141820342318_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=_Ui72m-LVKgAX8ZQvoV&oe=5FB59F9D&oh=99c5d7d8ae54f6bd4302afc1c58af151,/home/ubuntu/konst/data/video_non_personal_mod/35.mp4,0,ban
36,freshprince_owll,https://instagram.fhel6-1.fna.fbcdn.net/v/t50.2886-16/107813670_2674577589475658_4353058213260571804_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fhel6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=0Vox4c34W4YAX8RuaqE&vs=17861301044008239_2541386162&_nc_vs=HBksFQAYJEdDWWJiUVpLR1NXZmc0QUpBSncwLXFkaEsyazhia1lMQUFBRhUAAsgBABUAGCRHQUxNY1FiRkdFSlQxeVlDQUNCS2hyZ09LQTFFYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm3r%2Bt1Mawuj8VAigCQzMsF0AsAAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FB6317D&oh=06dba46cd0ace841e06100df95af6442,/home/ubuntu/konst/data/video_non_personal_mod/36.mp4,0,ban
37,alesiasazonova64,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/125187151_133742554802660_7062997611787008476_n.mp4?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=e5KoHTqFyIwAX8OS0RF&oe=5FB5D095&oh=92f0299edea0d4827cb4c0e13bdc0a13,/home/ubuntu/konst/data/video_non_personal_mod/37.mp4,0,ban
38,alesiasazonova64,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/125189906_286130969362329_8946784351199657883_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=LM45WvLQgqAAX9J4khF&oe=5FB6026C&oh=d6487c2eedaa0f280ccee0701d7e1bfd,/home/ubuntu/konst/data/video_non_personal_mod/38.mp4,0,ban
39,alesiasazonova64,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/124272151_127775345770828_8471770733065260620_n.mp4?_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=iwMn3EqM2ZoAX-zj1JS&oe=5FB5A380&oh=c0dd6f34ed7745697a4f573f47dc1af3,/home/ubuntu/konst/data/video_non_personal_mod/39.mp4,0,ban
40,dalerosman,https://instagram.fhel3-1.fna.fbcdn.net/v/t50.2886-16/68941903_2350095125318848_773864449547375629_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=instagram.fhel3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=wRZABvmmP5IAX8fmgBO&oe=5FB59990&oh=030b1caf4d32b80f649e8c4f9cb48117,/home/ubuntu/konst/data/video_non_personal_mod/40.mp4,1,approved
41,dalerosman,https://instagram.fhel6-1.fna.fbcdn.net/v/t50.2886-16/56937906_408161853342999_3352947583482855424_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=instagram.fhel6-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_ipYoSs8X3MAX8EYJYX&oe=5FB5C89B&oh=2dcfc0676895c71de108ef10bc8a8263,/home/ubuntu/konst/data/video_non_personal_mod/41.mp4,1,approved
42,dalerosman,https://scontent-hel3-1.cdninstagram.com/v/t50.2886-16/49247792_2016899075279033_6582284324559650816_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bGeCvbUbDsMAX_ZQT2o&oe=5FB60B8F&oh=9ec3c8087aa2112e0fbb152e3e9febe4,/home/ubuntu/konst/data/video_non_personal_mod/42.mp4,1,approved
43,vi_deo8714,https://instagram.fhel6-1.fna.fbcdn.net/v/t50.16885-16/10000000_310455633491844_7142323734406443546_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=instagram.fhel6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=S3b6Jams4ygAX94BaTN&vs=18157648504005205_3216393431&_nc_vs=HBksFQAYJEdJQ1dtQUNFdDhDVld4b0JBQm95STBTWW9SNWpidlZCQUFBRhUAAsgBABUAGCRHSDktQmdlRnZqN0tBaGtCQUQ5OWl5WW5XNEU0YnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaq8ITempLBQBUCKAJDMywXQHJGZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&oe=5FB613B8&oh=a809f8f9edf21797f2c6c7c262b6998d,/home/ubuntu/konst/data/video_non_personal_mod/43.mp4,0,ban
